length,num,title,link,date,sector,subsector,author,points
35,11,"Elon Musk suggests Tesla has received 250,000 pre-orders for its Cybertruck",https://www.cnbc.com/renewable-energy/?page=1,2019/11/27,Energy,renewable-energy/,Ryan Browne,"['Musk tweets ""250k,"" indicating the number of pre-orders Tesla has received for the Cybertruck.', ""According to the company, these pre-orders aren't actually considered deposits for the vehicle."", 'The Tesla chief has gotten into hot water over his use of Twitter in the past.']"
35,14,"Greenhouse gases hit another record high in 2018, UN agency says",https://www.cnbc.com/renewable-energy/?page=1,2019/11/25,Energy,renewable-energy/,Anmar Frangoul,"['The World\xa0Meteorological Organization has released its\xa0latest Greenhouse Gas Bulletin.', 'The bulletin comes before the COP25 climate summit in Madrid next month.\xa0']"
35,15,Clean energy technology was thought to be uninvestable. One fund thinks otherwise,https://www.cnbc.com/renewable-energy/?page=1,2019/11/23,Energy,renewable-energy/,Pippa Stevens,"['Clean Energy Ventures just raised $110 million for their inaugural fund, which will back early stage companies creating technologies and products that seek to vastly reduce greenhouse gas emissions.', 'In the past clean tech has proven to be a challenging space for investors. More than half of the $25 billion that flowed into the sector between 2006 and 2011 was ultimately lost.', '""There\'s a valley of death right now. There\'s a lot of brilliant technology that\'s being built … but to get to a Series A or Series B it\'s a long haul,"" Clean Energy Ventures co-founder Temple Fennell said to CNBC.']"
35,16,A lightweight car powered by hydrogen could change the way we think about driving,https://www.cnbc.com/renewable-energy/?page=1,2019/11/22,Energy,renewable-energy/,Anmar Frangoul,"['The way we move around our towns and cities is changing.', 'Could hydrogen fuel-cell vehicles have an important role to play in the future of public and private transport?\xa0']"
35,17,Tesla claimed its pickup truck was 'bulletproof' — then smashed its windows with a metal ball,https://www.cnbc.com/renewable-energy/?page=1,2019/11/22,Energy,renewable-energy/,Ryan Browne,"[""Elon Musk got Tesla's design lead to throw a metal ball at one of the pickup truck's armored windows."", '""Oh my f------ God,"" Musk exclaimed as the ball smashed the glass.', ""The price of Tesla's Cybertruck starts at $39,900.""]"
35,18,The UK Labour Party to hit oil firms with a windfall tax if it wins general election,https://www.cnbc.com/renewable-energy/?page=1,2019/11/21,Energy,renewable-energy/,Anmar Frangoul,"[""The windfall tax pledge is included in the party's manifesto, which was launched on Thursday.\xa0"", 'The manifesto also touches on the relationship between the environment and publicly listed companies.']"
35,19,VW and Chinese partners announce $4.4 billion spending plan for 2020,https://www.cnbc.com/renewable-energy/?page=1,2019/11/21,Energy,renewable-energy/,David Reid,"['Around 40% of the investment is to focus on e-mobility.', 'VW Group first ventured into China in the late 1970s.', 'It claims it now accounts for around one in every five cars sold in the country.']"
35,20,Coldplay's Chris Martin says band will not tour its new album due to environment concerns,https://www.cnbc.com/renewable-energy/?page=1,2019/11/21,Energy,renewable-energy/,Anmar Frangoul,"['The group is releasing its latest album on Friday, but lead singer says they will not be undertaking a live tour.\xa0', 'Chris Martin tells the BBC that band will be ""disappointed"" if next tour is not carbon neutral.']"
35,21,New Jersey ramps up targets as it looks to go big on offshore wind energy,https://www.cnbc.com/renewable-energy/?page=1,2019/11/21,Energy,renewable-energy/,Anmar Frangoul,"[""New Jersey's governor, Phil Murphy, signed the executive order on Tuesday.\xa0"", 'The offshore wind energy market in the U.S. is still relatively nascent, although a number of major projects are now in the pipeline.\xa0']"
35,22,Mercedes-Benz US chief says word of mouth the best way to sell electric vehicles,https://www.cnbc.com/renewable-energy/?page=1,2019/11/20,Energy,renewable-energy/,Kevin Stankiewicz,"['Mercedes-Benz USA CEO Nicholas Speeks says electric vehicles will grow in popularity as more people talk about their positive experiences with them.', 'Manufacturers also need to make quality cars that people want to drive, Speeks tells CNBC.', '""So you have the advantage for yourself in terms of performance but also you have the advantage of benefiting the environment around us,"" Speeks says.\xa0']"
35,23,Volkswagen offers new take on its all-electric future with Space Vizzion Concept,https://www.cnbc.com/renewable-energy/?page=1,2019/11/19,Energy,renewable-energy/,Paul A. Eisenstein,"['The Volkswagen Space Vizzion Concept made its debut at the Los Angeles Auto Show.', 'The automaker says a production version will come to market ""in late 2021.""', 'The Vizzion Concept can launch from 0-60, VW claims, in just 5.0 seconds, and top out at 109 mph.']"
35,24,"Climate change could shave off 3% of the world economy, study finds",https://www.cnbc.com/renewable-energy/?page=1,2019/11/19,Energy,renewable-energy/,Silvia Amaro ,"[""The United States – the world's largest economy, would not escape to the effects of climate change."", 'The U.S. could see its growth rate reduced by more than 1% over the next three decades as a result of climate change.', 'World leaders are set to meet in early December in Madrid, Spain, at the UN climate change conference. ']"
35,25,Mustang Mach-E: Five things to know about Ford's first all-electric SUV,https://www.cnbc.com/renewable-energy/?page=1,2019/11/19,Energy,renewable-energy/,Michael Wayland,"['Top performance models of the Mustang Mach-E will achieve 0-60 mph in the mid-3-second range.', 'It has an estimated 459 horsepower and 612 lb.-ft. of torque.', 'Starting pricing — excluding federal tax incentives of up to $7,500 — will range from about $43,895 for the base ""Select"" model to $60,500 for the GT.']"
35,26,"In Finland, a start-up wants to produce hydrocarbons using renewables",https://www.cnbc.com/renewable-energy/?page=1,2019/11/18,Energy,renewable-energy/,Anmar Frangoul,"['In towns and cities around the world, air pollution is a big problem.', 'From low emission buses and green walls a range of ideas are being developed to boost urban air quality. ']"
35,30,European Investment Bank to scrap funding for fossil fuel projects,https://www.cnbc.com/renewable-energy/?page=1,2019/11/15,Energy,renewable-energy/,Anmar Frangoul,"['The European Investment Bank describes itself as the world\'s ""biggest multilateral financial institution.""', ""Its shareholders are the EU's 28 member states, and its headquarters are in Luxembourg. ""]"
35,31,"Forget saving the planet: Ford, Tesla and others tout monster horsepower, high performance in EVs",https://www.cnbc.com/renewable-energy/?page=1,2019/11/13,Energy,renewable-energy/,Michael Wayland,"['Automakers are shifting their target market from earthy environmentalists to gearheads and thrill seekers looking for speed.', ""Audi, Ford, Porsche, and Volkswagen are among the brands expected to debut all-electric vehicles at next week's LA Auto Show."", 'EV sales were only 1.2% of vehicles sold in the U.S. in 2018, according to IHS Markit.']"
35,32,"World needs 'grand coalition' on climate change, IEA's Birol says",https://www.cnbc.com/renewable-energy/?page=1,2019/11/13,Energy,renewable-energy/,Anmar Frangoul,"['Fatih Birol was speaking to CNBC after the IEA launched its World Energy Outlook 2019 report.', 'The landmark Paris Agreement suffered a setback earlier this month when the U.S. began the process to withdraw from it.\xa0']"
35,33,European e-scooter firm Voi bags $85 million in fresh funding round,https://www.cnbc.com/renewable-energy/?page=1,2019/11/11,Energy,renewable-energy/,Ryan Browne,"[""Sweden's Voi Technology says it hopes the fresh fundraising will help it reach profitability."", 'The firm plans to invest in its kick scooters and fund development of its software.', 'Since launching last year, Voi has\xa0lured in 4 million users who have taken 14 million rides.']"
35,34,"The demise of the car key: Tesla, Lincoln lead auto industry in ditching keys for mobile entry",https://www.cnbc.com/renewable-energy/?page=1,2019/11/09,Energy,renewable-energy/,Michael Wayland,"[' Key fobs and emerging virtual, or digital, keys are increasingly making traditional metal car keys obsolete.', 'Edmunds reports 91% of\xa02019 model-year vehicles have keyless ignitions to start the vehicle as standard or optional equipment.', 'Tesla was the first to ditch traditional keys and fobs for its Model 3, followed by a similar app-based system by Lincoln.']"
35,0,McDonald's signs 'long term' deals for Texas wind and solar energy,https://www.cnbc.com/renewable-energy/?page=2,2019/11/08,Energy,renewable-energy/,Anmar Frangoul,"[""McDonald's joins a number of major U.S. firms signing renewable energy deals."", 'The fast food giant describes the agreements as being ""long term"" and ""large scale."" ']"
35,1,Heineken UK to scrap plastic packaging for its multi-pack beers,https://www.cnbc.com/renewable-energy/?page=2,2019/11/07,Energy,renewable-energy/,Anmar Frangoul,"[""In recent years, U.K. consumers' awareness of plastic pollution and the damage it can cause has grown.\xa0"", 'Major companies from a range of sectors are now looking to cut down on the amount of plastic they use.\xa0']"
35,2,Buffett-backed BYD announces electric car partnership with Toyota,https://www.cnbc.com/renewable-energy/?page=2,2019/11/07,Energy,renewable-energy/,David Reid,"[""Toyota Motor Corporation is to set up a joint venture with China's BYD Company."", 'The two companies want to design and build all-electric battery cars.', ""BYD is 25% owned by Warren Buffett's Berkshire Hathaway,""]"
35,3,Massive wind turbine blade arrives in Massachusetts for testing,https://www.cnbc.com/renewable-energy/?page=2,2019/11/07,Energy,renewable-energy/,Anmar Frangoul,"['As technology develops, the size of wind turbines is increasing. ', 'GE Renewable Energy aims to commercialize its Haliade-X 12MW wind turbine by 2021']"
35,5,AES and Google in 10-year tie up to push expansion of clean energy,https://www.cnbc.com/renewable-energy/?page=2,2019/11/06,Energy,renewable-energy/,Anmar Frangoul,"['The two firms say they want to speed up the expansion and adoption of clean energy.', 'Renewable sources of energy are becoming increasingly important cogs in the global energy mix.  ']"
35,6,Thousands of scientists across the globe warn planet is 'facing a climate emergency',https://www.cnbc.com/renewable-energy/?page=2,2019/11/06,Energy,renewable-energy/,Anmar Frangoul,"['The authors of the report highlight six areas where urgent action is required.', 'The paper will be troubling for many, but it does offer some hope for the future.']"
35,7,Vietnam is pushing ahead of Southeast Asia in its drive for renewable energy,https://www.cnbc.com/renewable-energy/?page=2,2019/11/05,Energy,renewable-energy/,Grace Shao,"['Southeast Asia, long criticized for lagging behind in its efforts to adapt to more sustainable ways, is still heavily reliant on coal consumption.', 'Vietnam, however, has bold ambitions to use more renewable energy such as wind and solar.', ""Global energy consultancy firm, Wood Mackenzie, said Vietnam is now the leader in Southeast Asia's solar photovoltaic  market and has the largest installed capacity in the region.""]"
35,8,Volkswagen starts factory production of electric car it says is 'accessible to millions',https://www.cnbc.com/renewable-energy/?page=2,2019/11/04,Energy,renewable-energy/,Anmar Frangoul,"[""A ceremony held at Volkswagen's Zwickau plant was attended by CEO Herbert Diess and German Chancellor Angela Merkel.\xa0"", ""Some of the automotive industry's major players are now making moves in the electric vehicle sector.""]"
35,9,"China does not need foreign tech or money to decarbonize, energy consultancy Wood Mackenzie says",https://www.cnbc.com/renewable-energy/?page=2,2019/11/04,Energy,renewable-energy/,Grace Shao,"['""Right now China\'s renewable energy sector is government driven. Going forward, it will be more economically driven,"" Mark Hutchinson, vice president of APAC power and renewables consulting at Wood Mackenzie.', ""According to Wood Mackenzie, two of the world's top five wind turbine manufacturers are Chinese — and about 95% of those turbines are installed domestically."", ""China is now the world's largest consumer of energy, the largest producer and consumer of coal, and the largest emitter of carbon dioxide, according to think tank China Power.""]"
35,10,Britain's biggest grocer is hoping to get rid of a billion pieces of plastic from its products,https://www.cnbc.com/renewable-energy/?page=2,2019/11/01,Energy,renewable-energy/,Anmar Frangoul,"['In order to achieve its targets, Tesco will be making changes to the way it packages and offers its products.\xa0', 'In attempting to reduce its use of plastic, Tesco joins other major firms such as Unilever.\xa0']"
35,11,How algae could improve the air quality of our towns and cities,https://www.cnbc.com/renewable-energy/?page=2,2019/11/01,Energy,renewable-energy/,Anmar Frangoul,"[""Today's buildings use a wide range of technology to reduce their environmental impact."", 'With sustainability on the agenda of governments and businesses around the world, the way our built environment looks could be about to change.']"
35,12,"US wind energy capacity is now more than 100 gigawatts, according to new report",https://www.cnbc.com/renewable-energy/?page=2,2019/10/31,Energy,renewable-energy/,Anmar Frangoul,"['While the onshore wind market in the U.S. has undergone significant development, its offshore sector is still nascent.', 'The AWEA\'s ""U.S. Wind Industry Third Quarter 2019 Market Report"" was published on Thursday.\xa0']"
35,13,Volkswagen faces a careful 'balancing act' to reach its electric future,https://www.cnbc.com/renewable-energy/?page=2,2019/10/31,Energy,renewable-energy/,Anmar Frangoul,"['Volkswagen is one of many major automobile firms making plays in the electric vehicle sector.', 'Others investing in electric mobility include Volvo Cars and the Hyundai Motor Group.\xa0']"
35,15,"Malaysia is targeting more renewables in its energy mix by 2025, environment minister says",https://www.cnbc.com/renewable-energy/?page=2,2019/10/30,Energy,renewable-energy/,Huileng Tan,"[""Yeo Bee Yin, who is Malaysia's minister for energy, science, technology, environment and climate change said Malaysia is targeting to generate 20% of its electricity from renewable energy sources by 2025 — up from 2% currently."", 'Playing down the possibility of a carbon tax, Yeo suggested that solar energy is a viable option for Malaysia, a tropical country.']"
35,16,Tesla chairwoman on Elon Musk's promises: Setting 'audacious goals' drives success,https://www.cnbc.com/renewable-energy/?page=2,2019/10/25,Energy,renewable-energy/,Michael Wayland,"['Tesla CEO Elon Musk\'s ""audacious goals"" have helped drive the company\'s success, Chairwoman Robyn Denholm says.', ""Denholm cites Tesla's new factory in Shanghai that was built in 10 months and its recently achieved production of 97,000 vehicles a quarter as examples of such goals.""]"
35,17,"Offshore wind set to be a $1 trillion business by 2040, the IEA says",https://www.cnbc.com/renewable-energy/?page=2,2019/10/25,Energy,renewable-energy/,Anmar Frangoul,"[""According to the IEA's Offshore Wind Outlook 2019, investment in the sector last year neared $20 billion, compared to under $8 billion in 2010."", 'A drop in costs, supportive governments and technological innovations will help to drive progress.']"
35,18,"In Finland, an 'intelligent' office could change the way people think about working",https://www.cnbc.com/renewable-energy/?page=2,2019/10/25,Energy,renewable-energy/,Anmar Frangoul,"['The buildings we work in can often resemble a second home, which is not always a good thing.\xa0', 'In Finland, one firm is developing technology it hopes will transform the way we work in offices.\xa0']"
35,19,Ford unveiling 'Mustang-inspired' all-electric SUV in November,https://www.cnbc.com/renewable-energy/?page=2,2019/10/24,Energy,renewable-energy/,Michael Wayland,"['Ford Motor will unveil its ""Mustang-inspired"" all-electric SUV on Nov. 17.', 'The ""performance SUV,"" according to Ford, will be available in U.S. and European dealerships next fall.', 'The vehicle is the first of what is expected to be an onslaught of all-electric vehicles as Ford invests $11.5 billion in all-electric and hybrid vehicles through 2022. ']"
35,21,"Amazon announces three new renewable energy projects, including its first in Scotland",https://www.cnbc.com/renewable-energy/?page=2,2019/10/24,Energy,renewable-energy/,Anmar Frangoul,"['Amazon\'s Director of Sustainability says the tech giant is ""committed to minimizing our carbon emissions.""\xa0', 'Amazon is one of many global firms looking to power operations using renewable sources of energy.']"
35,23,Tesla's latest battle to win over Wall Street skeptics on the company's outlook,https://www.cnbc.com/renewable-energy/?page=2,2019/10/23,Energy,renewable-energy/,Tim Mullaney,"['Tesla will report third-quarter earnings after the close on Wednesday.', ""Elon Musk's electric vehicle maker raised more than $2 billion in stocks and bonds earlier this year under new CFO Zachary Kirkhorn, but its stock is still down substantially in 2019."", 'Gross margin improvement and a bump in sales next year, to 450,000, will be key to Tesla shares having as much success as Musk and his new CFO had raising billions from the market.']"
35,24,London's world-famous black cabs go green with launch of a fully electric vehicle,https://www.cnbc.com/renewable-energy/?page=2,2019/10/23,Energy,renewable-energy/,Anmar Frangoul,"[""Along with red double decker buses and the Tube, black cabs are an iconic part of London's transport infrastructure."", 'Central London is now home to an Ultra Low Emissions Zone, which operates 24-hours a day, seven days a week.']"
35,25,Apple CEO Tim Cook says he's taking on climate change and needs backup,https://www.cnbc.com/renewable-energy/?page=2,2019/10/22,Energy,renewable-energy/,William Feuer,"['Apple received an award for its sustainability initiatives by Ceres, a nonprofit that promotes sustainable energy.', ""Apple CEO Tim Cook spelled out Apple's stance on climate change in a speech accepting the award."", 'Cook called on fellow business leaders to adopt measures to combat climate change.']"
35,26,Zero-emission cars in the UK could soon have green license plates,https://www.cnbc.com/renewable-energy/?page=2,2019/10/22,Energy,renewable-energy/,Anmar Frangoul,"[""It's hoped the introduction of the distinctive license plates will raise awareness of zero-emission transport options.\xa0"", 'Green-colored plates are not a new idea and have been rolled out in places like Ontario, Canada.\xa0']"
35,27,German start-up Lilium just got a step closer to making flying cars a reality,https://www.cnbc.com/renewable-energy/?page=2,2019/10/22,Energy,renewable-energy/,Ryan Browne,"['Lilium has announced completion of the first phase of testing on its five-seater air taxi, the Lilium Jet.', ""It's also opened a new 3,000-square meter factory by its Munich headquarters and plans to build another one."", 'The firm hopes to eventually release a consumer-facing app that lets users hail the jet like they would an Uber.']"
35,28,Mining giant BHP inks four renewable energy deals for Chilean copper sites,https://www.cnbc.com/renewable-energy/?page=2,2019/10/21,Energy,renewable-energy/,Anmar Frangoul,"['BHP says the deals will, from 2022, displace 3 million tonnes of carbon dioxide each year', 'The firm is one of several major mining companies turning to renewable source of energy to power operations.\xa0']"
35,29,"Renewable capacity set for 50% growth over next few years, IEA says",https://www.cnbc.com/renewable-energy/?page=2,2019/10/21,Energy,renewable-energy/,Anmar Frangoul,"['Increase will be driven by drops in cost and what the IEA describes as ""concerted government policy efforts.""', ""Renewables' share in worldwide power generation is seen growing from 26% now to 30% in 2024.""]"
35,30,"Electric vehicle prices finally in reach of millennial, Gen Z car buyers",https://www.cnbc.com/renewable-energy/?page=2,2019/10/20,Energy,renewable-energy/,Christopher Butler,"['The cost gap between electric vehicle models and traditional gas cars is beginning to shrink.', 'As the cost of lithium-ion batteries has gone down by over 70%, the gap in average transaction price between the Nissan LEAF and Nissan Maxima is closing.']"
35,31,Electric car start-ups — once seen as threat — now struggle to survive,https://www.cnbc.com/renewable-energy/?page=2,2019/10/19,Energy,renewable-energy/,Paul A. Eisenstein,"['Since the beginning of the decade, a partial list of EV failures includes Bright Automotive, AMP, Aptera, Coda, Detroit Electric, Fisker Automotive and LeEco.', 'While some of the names on the list were seriously underfunded, others generated plenty of cash. ', 'Fisker, one of the most notable flame-outs, raised more than $2 billion in cash ']"
35,32,"Here's how a traditional boat helped inspire the sustainable features of a 2,000-seat opera house",https://www.cnbc.com/renewable-energy/?page=2,2019/10/18,Energy,renewable-energy/,Anmar Frangoul,"['Multinational firm Atkins is responsible for the design of Dubai Opera, which opened in 2016.', ""The building's appearance is based on the traditional dhow boats used in the region.""]"
35,1,Toyota eyes former competitors as allies in electric car race,https://www.cnbc.com/renewable-energy/?page=3,2019/10/17,Energy,renewable-energy/,Paul A. Eisenstein,"['Toyota announced Aug. 28 it was acquiring a 4.94% stake in Suzuki for 96 billion yen, or $910 million. ', ""The smaller automaker said it would purchase 0.2% of Toyota's outstanding shares for 48 billion yen, or about $455 million."", 'Toyota also holds a 5% stake in Mazda while the Hiroshima-based automaker has a 0.25% holding in the bigger company.']"
35,2,"US 'green economy' generates $1.3 trillion and employs millions, new study finds",https://www.cnbc.com/renewable-energy/?page=3,2019/10/16,Energy,renewable-energy/,Pippa Stevens,"['The ""green economy"" in America employs more than 9.5 million people, according to the University College London study.', 'The researchers compiled data from subsections of the broader economy such as electric vehicles, waste management and renewable energy.', ""Measuring the green economy's impact in the United States is difficult because the government doesn't collect official data.""]"
35,3,Energy firm backed by Warren Buffett to build a $150 million wind farm in Canada,https://www.cnbc.com/renewable-energy/?page=3,2019/10/16,Energy,renewable-energy/,Anmar Frangoul,"['Construction work on the\xa0Rattlesnake Ridge Wind project will start next year.\xa0', ""While oil is a significant cog in Alberta's economy, renewable energy projects are also being developed there.""]"
35,4,Geothermal project gets green light in UK after securing $21 million in funding,https://www.cnbc.com/renewable-energy/?page=3,2019/10/15,Energy,renewable-energy/,Anmar Frangoul,"['The well will be used to provide heat to parts of the Eden Project site in Cornwall.\xa0', 'The U.S. Department of Energy described geothermal energy as a ""vital, clean energy resource."" ']"
35,5,Harley-Davidson halts production of new electric motorcycles,https://www.cnbc.com/renewable-energy/?page=3,2019/10/14,Energy,renewable-energy/,Mallika Mitra,"['Harley-Davidson has suspended production and deliveries of its new all-electric motorcycle after discovering a problem with its charging mechanism.', 'The motorcycle maker began previewing the LiveWire Electric Motorcycle last year in the U.S. and Europe.', ""It's trying to draw in new customers with an all-electric bike. ""]"
35,6,How a massive Amazon wind farm promises to change a tiny town in rural America,https://www.cnbc.com/renewable-energy/?page=3,2019/10/12,Energy,renewable-energy/,Jacob Douglas,"['Amazon announced three new wind farm projects in April 2019 as part of their goal to become net-zero carbon emissions by 2040.', 'Large wind and solar farms create economic booms for rural communities.', 'Even after an initial construction boom, there is room for business growth.']"
35,7,Brewer Carlsberg wants to produce a 'paper bottle' for its beer,https://www.cnbc.com/renewable-energy/?page=3,2019/10/11,Energy,renewable-energy/,Anmar Frangoul,"['Carlsberg is one of many major international firms looking to change the way it packages products.', 'Earlier this week consumer goods giant Unilever said it would halve its use of virgin plastic by 2025. ']"
35,8,"If PG&E now has power to shut you down, it is time to take control of your energy needs",https://www.cnbc.com/renewable-energy/?page=3,2019/10/10,Energy,renewable-energy/,Eric Rosenbaum,"['Solar power, energy storage and microgrid technology give homeowners and other energy consumers more ability to control their own power-generation needs.', 'As PG&E shuts down power to millions of energy users across California to prevent wildfires, energy consumers need to do better than complain and act helpless.', 'In an era of climate change and increasing wildfires, being able to get off the grid is important.']"
35,9,"Trump's pledge to save US coal is failing, leaving coal country in crisis",https://www.cnbc.com/renewable-energy/?page=3,2019/10/08,Energy,renewable-energy/,Scott Cohn,"[""No state is harder hit by the coal slump in the U.S. than Wyoming, the nation's largest coal producer, accounting for more than 40% of the nation's output."", 'Coal production statewide through the first half of this year is down 30% from the same period five years ago, according to the Wyoming State Geological Survey.', 'A wave of layoffs and bankruptcies has the state searching for new uses and new markets for its most abundant mineral resource.']"
35,10,Unilever says it wants to halve its use of 'virgin' plastic by 2025,https://www.cnbc.com/renewable-energy/?page=3,2019/10/07,Energy,renewable-energy/,Anmar Frangoul,"[""Unilever's brands include Dove, Ben & Jerry's and Lipton."", 'It wants to reduce the amount of plastics it uses.\xa0']"
35,11,Solar power can boost your home's value — especially in these 10 states,https://www.cnbc.com/renewable-energy/?page=3,2019/10/05,Energy,renewable-energy/,Valentina Sanchez,"[""Solar rooftop panels can boost your home's value and lower an electricity bill."", 'Real estate information provider Zillow found that New Jersey, Pennsylvania and North Carolina offer the highest solar premiums in the country.', 'California became the first state in the U.S. to require all new homes to have solar panels on their roofs starting in 2020.']"
35,12,Scottish government says no to fracking as it confirms policy position,https://www.cnbc.com/renewable-energy/?page=3,2019/10/04,Energy,renewable-energy/,Anmar Frangoul,"['Scotland\'s energy minister says the development of onshore\xa0unconventional oil and gas is ""incompatible with our policies on climate change.""', 'The Scottish government will not issue licenses for new unconventional oil and gas developments.']"
35,14,"Russia can help India to be less dependent on oil, says Indian energy minister",https://www.cnbc.com/renewable-energy/?page=3,2019/10/04,Energy,renewable-energy/,Yen Nee Lee,"['India and Russia last month announced several deals relating to the energy sector.', ""Those deals could help India, the world's third-largest oil consumer and importer, to reduce its reliance on oil, said Indian Minister of Petroleum and Natural Gas Dharmendra Pradhan."", ""Diversifying India's energy mix allows the government to better manage its finances, according to Pradhan, who's also the country's steel minister. ""]"
35,15,Solar is back with an ETF tracking the sector up more than 50% this year,https://www.cnbc.com/renewable-energy/?page=3,2019/10/03,Energy,renewable-energy/,Pippa Stevens,"['Solar stocks are soaring as the broader energy sector struggles to hold onto its gain for the year.', ""Invesco's Solar ETF has returned more than 50% this year, boosted by a tax credit that's about to expire, higher oil prices and solid fundamentals."", 'Top performers within the ETF include Enphase Energy, SolarEdge Technologies and SunPower.']"
35,16,"Climate protesters spray 1,800 liters of 'fake blood' over UK Treasury building",https://www.cnbc.com/renewable-energy/?page=3,2019/10/03,Energy,renewable-energy/,David Reid,"['Extinction rebellion activists have targeted the U.K. Treasury building in London.', 'Protesters say the U.K. is hypocritical to fund fossil fuel discoveries while claiming it is tackling climate change.']"
35,17,"Tesla delivers a record 97,000 vehicles in third quarter, falling short of forecasts",https://www.cnbc.com/renewable-energy/?page=3,2019/10/02,Energy,renewable-energy/,Michael Wayland,"['Tesla says it delivered 79,600 Model 3 cars and 17,400 Model S and X vehicles during the third quarter.', 'Musk previously predicted Tesla would deliver between 360,000 and 400,000 vehicles this year.', 'That target remains possible if the company can hit 105,000 vehicle deliveries in the fourth quarter.']"
35,18,This Scottish company wants to develop tidal power in Canadian waters,https://www.cnbc.com/renewable-energy/?page=3,2019/10/02,Energy,renewable-energy/,Anmar Frangoul,"['Tidal power has been around for decades but the last few years have seen a number of new projects take shape. ', "" If Nova Innovation's project gets the go-ahead, the array will be installed in several phases, starting in 2020.""]"
35,19,ConEd CEO explains how utility stocks react to interest rates — It's 'a knife that cuts both ways',https://www.cnbc.com/renewable-energy/?page=3,2019/10/01,Energy,renewable-energy/,Tyler Clifford,"['Consolidated Edison CEO John McAvoy tells CNBC\'s Jim Cramer that interest rates are ""a knife that cuts both ways.""', '""We benefit as a sector as interest rates go down. We get hurt on the other end as interest rates come up,"" he says in an interview.', '""We worked to make sure that all of our investments are optimized to the value in customers and adopt things like solar panels, battery storage, electric vehicles and energy efficiency,"" he says.']"
35,1,Drone company makes first-of-its-kind FAA-approved 'blind' drone flight,https://www.cnbc.com/utilities/?page=0,2019/11/12,Utilities,utilities/,Jacob Douglas,"['The first FAA-approved long-distance drone flight using no ground-based radar or visual observer took place recently in Kansas.', 'The flight is a step toward making commercial drone flights routine across the U.S.', 'Iris Automation, which created the onboard drone collision-avoidance system, said routine flights may happen in a matter of months.']"
35,2,"Warming climate, population sprawl threaten California's future with more destructive wildfires",https://www.cnbc.com/utilities/?page=0,2019/11/09,Utilities,utilities/,John W. Schoen,"['California’s major wildfires have been contained, but the threat of bigger and more destructive blazes is still on the horizon.', 'Climate change is exacerbating the chance of bigger wildfires in California, drying out vegetation that serves as fuel for devastating firestorms.', 'As humans leave cities and encroach into the forests and wildlands of California, the risk of bigger and more destructive fire increases.']"
35,3,"China does not need foreign tech or money to decarbonize, energy consultancy Wood Mackenzie says",https://www.cnbc.com/utilities/?page=0,2019/11/04,Utilities,utilities/,Grace Shao,"['""Right now China\'s renewable energy sector is government driven. Going forward, it will be more economically driven,"" Mark Hutchinson, vice president of APAC power and renewables consulting at Wood Mackenzie.', ""According to Wood Mackenzie, two of the world's top five wind turbine manufacturers are Chinese — and about 95% of those turbines are installed domestically."", ""China is now the world's largest consumer of energy, the largest producer and consumer of coal, and the largest emitter of carbon dioxide, according to think tank China Power.""]"
35,4,$128 billion and growing: Warren Buffett's Berkshire Hathaway cash puzzle,https://www.cnbc.com/utilities/?page=0,2019/11/01,Utilities,utilities/,Eric Rosenbaum,"[""Warren Buffett's Berkshire Hathaway has seen its cash and short-term investments rise from roughly $23 billion in 2009 to $128 billion reported in its third-quarter earnings report Saturday morning."", 'This week California Governor Gavin Newsom practically pleaded with Buffett to buy embattled utility PG&E.', 'Buffett has previously denied any interest in PG&E, but utilities are a good sector for Berkshire cash. The problem: utilities are trading at all-time high stock prices.']"
35,5,Race for 5G heats up: China's next-generation networks go online for as low as $18,https://www.cnbc.com/utilities/?page=0,2019/11/01,Utilities,utilities/,Arjun Kharpal,"['China turned on its 5G networks ahead of schedule on Friday, after initially targeting a 2020 launch.', 'China Telecom, China Unicom and China Mobile all unveiled 5G tariffs that start at around 128 yuan or $18 per month.', 'Experts warned of a number of challenges to adoption including a lack of 5G capable handsets and tariffs being too expensive.', 'China and the U.S. are locked in an ongoing trade war that has also turned into a battle over technological supremacy. 5G is one of the key battlegrounds.']"
35,6,Silicon Valley congressman: California should take control of PG&E as wildfire blackouts persist,https://www.cnbc.com/utilities/?page=0,2019/10/29,Utilities,utilities/,Jessica Bursztynsky,"['""I would have them as a public utility,"" says\xa0California Rep. Ro Khanna,\xa0a Democrat whose district spans Silicon Valley.', '""When you have a state that has Apple, Google and Tesla in it, there is no excuse that we can\'t get power to our people on a regular basis,"" says\xa0Khanna.', 'PG&E was switching power off again Tuesday\xa0— this time, to about 1.5 million people in 29 Northern California counties — as wildfires ravage parts of the state. ']"
35,7,New wildfire threatens thousands in LA as hurricane-force winds spread California blazes,https://www.cnbc.com/utilities/?page=0,2019/10/28,Utilities,utilities/,Elly Cosgrove,"['A new wildfire breaks out in Los Angeles and blazes fanned by high wind spread elsewhere in California, a day after Gov. Gavin Newsom declared a statewide emergency.', 'Planned utility shutoffs left millions without power.', 'The California Department of Forestry & Fire Protection says 162,693 acres burned, 406 structures were damaged or destroyed, and three people have died .', 'The Kincade Fire in Sonoma County, the largest of the fires burning in the state, has spread to more than 66,000 acres.']"
